date,review,rating,isEdited,userName,title,app
2017-11-22 17:55:24,"Love being able to see the status in real time, and love the service. A thing sorely  missing from Rīga. 

The Ability to pay in advance is great too. I never have cash on me.",5,False,Roznoshchik,"Fast delivery, responsive team, Great app",Wolt
2021-01-15 07:17:43,I’d give this 5 stars but I’ve been unable to order several times because my card wasn’t being accepted. Even though I’ve ordered from the same card before.,4,False,JefeYusuf,Payment issues,Wolt
2020-07-03 16:35:23,"App looks delightful. But the actual service is very poor. They say they can deliver food quickly, but the minute you hit order, they double the estimate and you realize you’ve been tricked. 

I tried it for a month and it happens systematically with every order - they probably built it into the app just to get people placing orders. But beware, it’s false advertising.",1,False,jannickml,"Untrustworthy, terrible service, food never on time",Wolt
2021-01-04 19:30:09,"A great selection of meals, and I also like that I have the option to pick up the food myself. Highly recommended.",5,False,Voortrekker81,Convenient and many choices,Wolt
2023-11-03 16:21:54,"In my 24 years of presence on this planet, never have I ever experienced such magnificent customer service as Wolt’s. 5 stars, no second thoughts.",5,False,Sese04021999,By far the BEST delivery service that has ever existed.,Wolt
2023-06-09 01:04:33,"Horrible app. Said I cannot make any orders because I have multiple accounts? How is that possible when I only have one number to use. Prompted to contact customer service, told me their automated computer flagged my account and they cannot do anything about it. Horrible customer service. App needs to be shut down.",1,False,Werked,Stay away,Wolt
2023-03-25 12:52:24,"They deliver bad quality food, smaller portions, cold food, can be scattered throughout the box . big difference with same dishes you order in place directly. 
And they don’t want to solve this problems, customer service is nearly not existing even if you pay them for extra service “Wolt +” 
Doesn’t worth it 👎👎👎👎👎👎",1,False,Elllll21,Quality is very poor,Wolt
2023-01-03 18:46:04,"Horrible customer service and courrier as well, ordered several times and food was all the time cold!!! I’ve ordered from fast food in order to deliver on time but with WOLT fast food needs more than 75 min to be delivered!!!! Worst customer service and they even turned off reviews from other platforms as well to avoid bad reviews!",1,False,Nakoada,Horrible customer service,Wolt
2019-04-08 16:46:06,"This is a wonderful app, which has made life a new city incredibly easier. The app has elegant design with responsive customer service. Highly recommend!",5,False,sabepa,Life-Changing,Wolt
2022-01-19 21:21:28,"Better be ready for 2+ hours of waiting for your food. Very bad experience.
Edit: Use bolt food instead. It’s very fast and has more consistent delivery times. Max delivery time is usually under 30 minutes. Delivery cost is a teeny tiny bit higher but it’s definitely better than waiting 2 hours for your food.",1,False,Ahmed Alsmairat,Very long delivery times,Wolt
2024-01-22 19:58:19,"An empathetic app if there ever was one, with user flows that fulfill your every desire in a delivery app. The drivers are always delightful which speaks highly as to how the company treats people.",5,False,CoreyOlin,A monument to human-centered design,Wolt
2021-06-21 20:25:24,Don’t know how Wolt does it but completely impressive delivery times and service.,5,False,Marley’s Ghost,Better than anything in the US,Wolt
2020-04-24 13:08:12,"I use Wolt whenever I am in Zagreb and love the service. Now, due to Coronavirus, it is especially appreciated. Thank you Wolt & all of your wonderful couriers.",5,False,Vpmarina,"So reliable, easy and fast!!",Wolt
2021-08-05 15:12:13,"Wolt is amazing! I’ve orders from restaurants, grocery stores, and a flower shop. Every transaction has been perfect! It’s really quite unbelievable,",5,False,DianneNGREECE,Life Changing App,Wolt
2021-09-19 12:55:57,I am currently in Greece and I tried to order food using this app. I have tried every payment method available including the cash option and each time it says failed to process card. Customer service was of no help. I guess you’re not allowed to use it if you’re a foreigner.,1,False,Thedevil'sreject,Doesn’t work if you’re American,Wolt
2022-12-01 21:45:21,"I never received my order, courier simply kept it and didn’t leave it at the door. I was on a work call so couldn’t pick up the phone in which case every other delivery driver (uberEats, deliveroo, door dash) leaves the food at the door. Not wolt, and customer service refused to help. Will not use them again.",1,False,MischMischMisch,Never received order but got charged,Wolt
2019-07-13 13:54:13,"I recently discovered this app, and I’ve already used it so many times! The delivery is on time, the food is always warm and the app is very easy to navigate! Love it, love it, love it!",5,False,Catalina E Magee,Recently discovered & love it!,Wolt
2021-10-31 20:55:04,"I really do enjoy the customer service provided. In Addition, the delivery fee is great and the carriers get all of it which Is a great for a company to do",5,False,Alchemy Wolf,Honest opinion,Wolt
2022-03-05 01:43:17,"Hi i'm having difficulty logging into my mobile application account. I am receiving an error today when two days ago the application worked normal. Customer service support has not responded to my email yet? I need to place some orders. Thank you

Update:

Wolt customer service still has not responded. NOT OK.",1,True,The Smithsonite,App login credentials not working?!,Wolt
2023-12-29 11:37:13,Pls allow adding photos to delivery address,5,False,Nimimimimimimi,Pls allow adding photos to delivery address,Wolt
2021-06-06 21:08:13,"It’s frustrating to get restaurants shown, spend time deciding what to order, and then at checkout be informed, *ups, but this is out of the delivery zone*, or something to that effect. The restaurant was within a reasonable distance..",2,False,Sandence,restaurants from which you can not order,Wolt
2022-08-03 13:34:25,Wolt has terrible service all shipping takes a while and even if you want to pickup the food not have it delivered they take an extra 40 percent!!! Wolt is the worst possible way to buy food. Wolt also charged me 75 usd for food I was supposed to pay 30 dollars for and luckily I contacted my bank and got my money back,1,False,fulahd,Wolt is a terrible app,Wolt
2022-01-09 21:27:59,There’s no answer from customer support and the restaurant said my order is for tomorrow instead today which is showing on the app. The whole experience is terrible. For all the people wish to use it for the first time. Please don’t let this app fool you again.,1,False,Peiyun Ju,One of the most terrible app to use,Wolt
2019-03-13 10:27:36,"Great app but, in my opinion, there should be an option for cancelling the order if the expected time of delivery doubles from what was estimated at the time of making the order.",4,False,nothing_exceptional,Almost perfect,Wolt
2022-12-18 18:34:53,"If I could I would give it ZERO stars. They cannot even get a order in, even on nearby restourants (less than 1 km). We tried getting an order in for 2-3 hours. This is just bad. When I reached out to customer service, no one responded/helped (they claim they would respond in less than 3 minutes). AWFUL.",1,False,mmmm2809,AWFUL,Wolt
2023-06-29 20:11:01,"One issue that I noticed is realtime delivery tracking widget uses black text color instead of adaptive, its barely readable in dark mode.",4,False,Mark Franklin,Great app just one issue,Wolt
2022-06-28 08:09:49,"Delivery times are always under estimated, deliveries scheduled 4 hours prior still come late. An automated system may block you without any notification and support cant unblock you no matter if you are right or wrong, even if you have 80+ orders with them. I wish i could give them 0 stars",1,False,ARgumented,Incompetent,Wolt
2022-11-13 19:25:26,"With several restaurants options for specific dishes are completely different than the information the restaurant receives. Veggie burrito mild? Here have some meat and  jalapeños! Ordering multiples of a dish is a nightmare, app is unintuitive and variations of the same dish is really inefficient. Unable to add comments to a specific dish. This is particularly challenging when ordering in a larger group.",1,False,CCYoungblood,HORRIBLE app,Wolt
2020-08-10 13:23:54,"Fantastic app, great customer service, and best of all is the order tracking.. can’t get enough of it!",5,False,Mark.Halawa,A happy costumer,Wolt
2020-06-18 09:39:18,Love this app. Its fast and easy way to odrer the food any time. Its a good offers and food places!,5,False,gundegadance,Easy and fast way to order food!,Wolt
2022-09-12 19:22:34,"If you order from a restaurant/business with a menu in another language than your iPhone’s default language, the app will ask you every time you use it if you want to translate the menu. Why can’t it remember what I have told it many times?",1,False,Cereal Port,Quit asking already,Wolt
2021-09-18 08:08:28,"It’s an excellent app and the people running their customer service are always helpful, informative and polite. I always use Wolt for delivery!",5,False,KellyP1986,Love Wolt,Wolt
2019-05-05 10:10:47,"Hi, just a note - when you slide to confirm it's not really showing what you need to slide. So maybe rectangle or oval so users know what and which direction they need to slide to confirm.

cheers",5,False,Gufisha,Great',Wolt
2023-11-05 19:29:26,Occasionally they take the money without give us an order and they took the money and told us to text them in 3 days but after that they didn’t give us any solution and they stole the money so i don’t advise to pay and make an order from this app,1,False,ya rav,Stealing,Wolt
2023-02-04 16:20:44,I used to enjoy using the wolt app. But almost every other meal now I keep receiving the wrong order or different items that I didn’t order. I’m now wasting my money and it’s not worth it to use the app anymore.,2,False,Taydar Tot,Disappointing,Wolt
2021-03-12 09:20:08,I don’t think they have thermal bags because food always comes cold if it takes more than 20 minutes to deliver. And they don’t take responsibility if you get a wrong product instead of what you have ordered. Awful service.,2,False,komnen21,Food always comes cold,Wolt
2019-01-02 09:58:41,Have this for Tel Aviv! So easy and continent with many great choices. Would be nice though if you could include the tip through the app!,5,False,Morty324,So convenient!,Wolt
2023-06-02 15:44:34,"The app works, no doubt, but lets say you realize that the stuff was delivered was not yours, and you’re trying to reach customer service or the delivery person before they leave the building.. good luck truing to navigate the menus to try to find a way to contact either..",1,False,marcusmarcus,Let’s talk about UX..,Wolt
2022-12-07 09:30:55,Don’t try to confuse the end user. It’s insulting. I don’t care how your company divys up the cash.  I care how much more I pay because I use your service. That’s all. No need to pretend there’s a difference to us.,2,False,Allen12.00,Service fee/ delivery fee are the same thing,Wolt
2023-12-03 11:56:44,It’s terrible that they don’t have a plus for customers that order over 10’times a month like I do so we can’t get free delivery and pay monthly…support has no idea what they are doing as well as IT sector…this is specifically for Serbia and I’m done with this app,1,False,blafgj,No plus,Wolt
2021-10-22 17:22:50,This is the best food app I have ever used and I’ve lived in many countries!! The best food options. Great prices. Deliveries on time. Thank you Wolt!,5,False,Demontef,Wolt ❤️,Wolt
2020-11-27 12:28:22,Customer service is not very helpful and rather tries to change your perception about the service than take actions....in spite of having ~ 100 orders within the last 1 year I will stop using the app due to a very minor monetary fee that the app mistakenly charged and customer service refuses to help,1,False,RM-AZE,Poor customer service,Wolt
2020-07-09 22:35:14,In the last year I have ordered from Wolt at least every other day and surprisingly they have managed to forget items in over half of the orders. Stay away from Wolt and download ten bis תן ביס which i have found to make less mistakes.,1,False,Benoamedv,Download Ten Bis תן ביס which is better than Wolt,Wolt
2022-10-03 13:12:16,Like it a lot. There were few ux pieces i would do slightly differently but I enjoy it.,5,False,Titan's Rain,Like it,Wolt
2022-12-05 18:30:58,Horrible customer service. The “counter” is absolutely misleading on purpose. Can be stuck on “10 minutes” for an hour. There’s no way to cancel an order. They will answer you the next day. Never again.,1,False,SamyBelmont,Absolute trash,Wolt
2021-12-28 16:06:00,Tons of options,5,False,Markojdsd,Great food and service,Wolt
2022-06-03 10:27:14,"3 out of 5 deliveries comes with problem ( delivery man doesnt find a place( i do have huge number on a House other Service providers finds it easily), food  Looks horrible due delivery not restaurant, missing food cause it was left in other building and ect.)",1,False,GintareAS,Horrible service,Wolt
2022-03-02 12:09:29,"In Serbia time estimation is always incorrect and late from 20 to 40 minutes and call support is never working, so you are always stuck with waiting for random time and reorganizing what ever you have planned until they decide to arrive",1,False,Dingospooo,Really bas experience,Wolt
2019-05-18 10:50:39,"Clean, eat to use app that gives you fast, delicious food anywhere in Tel Aviv. Haven’t used it in Europe, but I’ll try to ok the next trip!",5,False,Wowzersqqq,Awesome for food in Tel Aviv!,Wolt
2021-04-13 12:52:16,"The best thing to have during a pandemic, and even afterwards!",5,False,JimBob the Architect,Can’t live without Wolt!,Wolt
2018-01-13 18:11:30,Great experience. I hope your bikers won't get hurt as they can't afford to buy lights for their bicycles,5,False,Lambikonn,Use it,Wolt
2017-09-29 11:50:33,"Fast delivery, wide variety of selections for delivery and take away :)
Also amazing customer service!",5,False,sstwxq,Great service,Wolt
2022-08-19 15:24:59,Very easy to use and my food always come on time 👍,5,False,everjustice,Good app,Wolt
2019-11-28 12:24:30,"please fix the map app does not show my location
in Georgia",5,False,lukotar,map,Wolt
2023-12-10 14:19:02,"Great app, love it!
Please make iPad version.
Dynamic island support would be great addition.",5,False,zustroy,"Perfect app, make iPad version!",Wolt
2023-09-22 11:57:08,"I asked support to message restaurant to heat food a little bit more (from previous experience I know that it is not as hot as I like), but he ignored my request and said it's would be hot. As expected it came cold and support didn’t acknowledge that it was his fault.",1,False,chantoniko,Terrible Support,Wolt
2023-07-27 15:27:24,The user experience for the iPad is reduced due to the fact that we have to install the iPhone version on the iPad,3,False,GangstaDev,How come there is no app made for the iPad?,Wolt
2022-12-06 12:00:58,"Every time I make an order it shows me that I have to wait for example 30 minutes but actually it’s from 60 to 90 minutes, horrible app",1,False,Пьеррррр,Wrong waiting time with every order,Wolt
2022-05-07 13:07:14,"This app is a joke. Neither support works good nor timing of the orders. Waited 2 hours on my order when it said only 30 minutes. Tried to contact support, no response in an hour. Already removed this app from my phone",1,False,Joseph Mikowski,This app is the worst,Wolt
2021-12-17 14:01:47,Wolt employees have only 1 way to contact them. Through in-app messaging. They have left me on read for 30 minutes and still didn’t help me with anything.,1,False,Aziz Abbasov,Worst customer service experience ever. Definitely not recommended,Wolt
2021-03-01 11:18:59,The customer service is really bad! They don’t answer unless its about money! And the carriers take more than 1 order at the same time and your order have to wait at the restaurant for at least an hour until the carrier takes it,1,False,Mr. Kurd,Customer service is bad,Wolt
2020-12-11 19:10:28,"I love the simplicity of use, I love the variety, I love not having to cook and always trying new foods!",5,False,Stefanovamama,Really easy,Wolt
2022-02-21 11:46:46,"Usually I have good experience with customer service in app, but today a horrible Cypriot customer agent named danae was very rude, no apologies for the canceled order and no help at all. A shame that Wolt doesn’t maintain good customer experience throughout and teaches all its agents to be kind.",1,False,Noim2,Poor customer service,Wolt
2021-05-30 11:54:07,"It needs to be updated ASAP. You can’t filter your search per distance, price, time delivery
It’s very frustrating trying to order.",2,False,Tolis_021,There is NOT a filter option,Wolt
2022-03-25 15:19:18,I tried to use Wolt for the first time today. Order was going to be about 45 mins. It’s been over an hour and it’s still 20 minutes away. Update: they won’t honor credits and promo codes,1,False,SL-USA,"Horrible, worst customer service ever",Wolt
2021-09-02 20:03:44,"Started out so great, now delivery regularly is late and customer service takes forever to answer",3,False,Inti23,Service declining,Wolt
2020-04-20 16:00:25,So easy to use. Great app user interface. Extensive selection of restaurants,5,False,Neal Newhof,Easy,Wolt
2020-07-30 17:23:19,"The food container opened and spilled in the bag during transport and apparently the delivery guy spooned the food back in and closed the container. Absolutely unacceptable, disgusting and quite dangerous behavior. Imo Wolt should not even operate when it employs people with that kind of mindset.",1,False,Georgios82,Horrible service - stay away if you value your health and well being,Wolt
2022-07-29 18:17:13,I look forward to ordering my meal from 26 Hamburger Gourmet. Always yummy.,5,False,amylizyon,Always delicious,Wolt
2024-02-01 17:43:57,"Expect a wait, and expect the estimated time to be 30 minutes to 2 hours later then it says. I’ve had 100+ orders and most of them are very late.",1,False,TheGreatReviewer69,Awful customer service and wait times,Wolt
2023-07-29 05:50:33,"Worst customer service in the food delivery industry, and wow is that saying something.

If your food is wrong, or damaged, or inedible, don’t expect a refund.

And don’t expect anyone to get back to you within a reasonable amount of time.",1,False,Bad Bolt Food,Terrible customer service,Wolt
2022-03-11 11:05:28,"They will take your money first, but if there is a problem with your order, don’t expect any great customer service (or your money back). I would recommend to just stay away!",1,False,AH54321,Worst customer service!,Wolt
2021-02-06 19:03:57,"The app was working fine until I was almost done with my order and before I could submit I was printed to update the app. 

The update greyed our the text and I could see no visible text. Changing factory colors would work. This app needs to be repaired for iPhone, URGENT!",1,False,wbbwkc,Incorrect Colors - Can’t see,Wolt
2022-09-16 17:54:54,"The quality of customer service has dropped dramatically since the company was acquired. Now for two days in a row, I can't eat because of errors in the app, and they didn't even offer me a refund. I'm very dissatisfied.",1,False,Josiah Sprague,Going downhill,Wolt
2019-12-01 19:29:45,"Wolt was a lifesaver in Athens Greece. Needed food on first night and not familiar with the area so tried Uber and they don’t work here, so tried Wolt. It was awesome, easy and a lifesaver.",5,False,mgoblue1963,Awesome app,Wolt
2020-02-20 16:01:23,"This was one of the best food delivery app for me, but after some time, I found that on every authorization, you need to verify from email and follow specific link... and here is problem. On iphone device this link don’t work properly",1,False,gagnoo,About Wolt,Wolt
2023-02-28 11:30:04,When I order food I always use Wolt,5,False,L.v4,#1,Wolt
2023-12-11 13:52:07,"Amazing delivery time and very concerned to find the right person, good energy!!",5,False,Lulume57,Lulu’s Review,Wolt
2022-11-23 13:41:09,"I hope this will get attention of the head office in Finland. Extremely poor service in Astana. Always short on couriers, always late, poor selection of restaurants. I think country head just sits in his Almaty office and never bothers to visit the 2nd largest market in Kazakhstan (Astana).",1,False,A101LEO,VERY POOR SERVICE IN ASTANA,Wolt
2022-12-11 16:55:52,The app is fine but I’ve had a terrible experience with delivery drivers and order accuracy.  The last straw was was getting a pizza that had obviously been stacked vertically before getting delivered.,1,False,Charlie737373,Terrible experience,Wolt
2020-01-13 13:32:22,Whoever is there as ‘customer support’ deleted my account and sent me threatening messages just because the delivery guy had trouble finding my address (he could not read the address on the building). Terribly incompetent staff and rude service (in Tbilisi). They should first learn how to treat customers.,1,False,kety111,Incompetent staff and delivery personnel,Wolt
2021-02-07 11:40:23,Wolt use incorrect map for order delivery. Support ignores feedback to fix it.,5,False,Arman Obosyan,"Georgia, Tbilisi out of delivery",Wolt
2021-06-22 17:51:23,"So much better than Lieferando. A godsend for Berlin. 

Only downside is the relatively few delivery options in Wedding.",4,False,Commuterho69,Use FXQG4 for €6 credits,Wolt
2021-03-01 20:55:42,"I will give one star to Wolt for giving me credits back in my account. But of my last 5 orders, 4 have been late. 2 or those were several hours late. Unacceptable.",2,False,Patrick5703,"Frequently late, better alternatives",Wolt
2021-02-18 13:49:00,"Finding new restaurants has never been so easy, great restaurants and an Amazing customer support. Great replacement for Uber eats in Tel Aviv",5,False,Asa7273,Amazing.,Wolt
2023-10-29 11:43:09,Absolutely the worst customer service response I've ever seen... Takes 30 minutes for them to tell you they can't or won't help you whatsoever.... God Lihi was awful,1,False,Sholomehrman,The absolute worst customer service,Wolt
2023-03-25 05:45:44,"Every third delivery comes damaged, Coke spills all over burgers, food become uneatable, customer service is totally useless (apparently all bots and no human), money return does not happen unless you spend hours with customer support bots.",1,False,Useynov,Often deliver damaged orders,Wolt
2023-12-14 10:41:13,If you’re a tourist or a short term resident or you enter your card number incorrectly a couple of tomes the app will automatically ban you and you can’t order food or do anything about it,1,False,Skyythedog,App will automatically ban you,Wolt
2022-09-04 18:02:10,"Fast, professional, delicious!!! What more could a customer want for dinner!!!",5,False,solomonsimon,Golden Burgers,Wolt
2022-04-18 16:21:23,Title speaks for itself,5,False,lilpink,Way better than Lieferando,Wolt
2021-10-20 16:38:57,Best food delivery service I’ve ever used. On two continents. 😉,5,False,FDC100,Star rating,Wolt
2022-04-10 20:45:41,It is almost good but all the countries like the US are not on the list to choose from. And I think that is weird because they could find people from Malta to work but not the US.,1,False,bigdickdaddy42,Why I think this app is not so good,Wolt
2019-08-28 12:24:16,Great service and choice easy to use,5,False,Elnara555,Excellent service,Wolt
2021-11-27 15:29:02,"✅Professional crew in costumer support 
✅ polite and helpful curriers
✅easily orientable alignment
✅ enormous  diversity of products and nourishment branches",5,False,მზიკო,Feedback,Wolt
2023-06-25 21:37:46,Coming late or not arriving at all and telling you after half an hour that your order is canceled.,1,False,elad.ams,The service is just getting worse,Wolt
2021-04-07 20:56:13,Thank you 🤩,5,False,61001026102irina,Always on time,Wolt
2020-03-12 17:01:51,Very easy to use with amazing customer support,5,False,Idantag,Great application,Wolt
2020-11-06 11:39:31,"Only used it once to place a pre order. Order went through and half an hour before the delivery, I get order rejected.

I have enough information to never use it again.",1,False,Mhdazzam1,Order Rejected - App Uninstalled,Wolt
2019-02-18 20:26:44,I can’t change my phone number without contacting the customer support and it took me forever to find out the phone number settings hidden under my address.,1,False,BabyPanda11326,It’s horrible to use,Wolt
2019-01-07 19:00:20,Best user interface ever experienced in a lifestyle app,5,False,ZacharyNM,Best user interface ever experienced in a lifestyle app,Wolt
2021-04-08 13:34:53,This app under-staffs & over works the delivery crew which for you means you won't be able to rely on their time estimates for delivery and the food will constitently arrive cold.,2,False,No More Bad Coin Games,Food Usually arrives Cold. Time estimates are worthless.,Wolt
2022-01-03 15:13:36,10/10,5,False,Khalid_bb:28b37804,Very good application,Wolt
2017-12-11 16:11:44,21 notifications and when you swipe through them all they come back up on the next page. Terrible terrible user design will not using again.,1,False,Alexander The Greatestest,Aggravated,Wolt
2022-07-31 10:46:54,"Used to be a great experience but sadly nowadays drivers accept as many orders as they can and don’t even deliver after an hour
Stay away",1,False,Oransaa,How did 25 minutes turn into 85?,Wolt
2021-10-02 10:04:06,"Need more accurate delivery time.
Would be nice to know how many orders have to do courier before me.",3,False,MMKeem,Delivery time,Wolt
2021-08-27 08:56:57,The heating makes it all very unpleasant,3,False,maxslch,"Great app, recently began making my iphone really hot causing it to dim the screen a lot",Wolt
2020-11-26 09:57:33,"They are unbelievably unreasonable, it’s show it gonna come after 40 min and it talk up to 110 min to arrive , it’s not first time and I really want to advice you , do not waste your time using this app, supporter never help , food arrive cold.",1,False,zzzinnaavb,Late and late and late,Wolt
2023-08-15 21:00:51,It is horrible food delivery app I’ve ever seen. I ordered pizza one hour ago and I’m still waiting. It can be normal for local people but it’s weird for foreigner. Also I’m kissing Wolt’s terms&conditions.,1,False,Martinkarakush,I’m kissing Wolt’s terms&conditions,Wolt
2020-07-26 12:54:34,Such quick service and the best user experience!,5,False,Tiffany Be,Wow! Amazing app,Wolt
2023-08-04 02:51:58,"Update breaks translation and adds video ads. 

Plus the company was bought out by tip stealers. How did no one go to prison for very clear systematic fraud?",1,False,llihgdots,Update breaks translation and adds video ads,Wolt
2023-02-08 05:29:18,"The delivery people are so nice and fast. The food is always in perfect shape.
Yeah Baby 😎😎",5,False,SatterJess1,love it,Wolt
2023-10-06 18:36:16,How an app can get worst instead of better? The logistic in it simply don’t work. Couriers go opposite direction. 10 min delivery become 40. The support has a bot that does not solve anything.,1,False,brvv23,Worst and worst,Wolt
2023-08-18 13:15:52,"Used it once, took over 2 hours to show. Didn’t trust my food sitting out. Terrible customer service. Never again",1,False,Sschom,One and done,Wolt
2021-01-24 14:42:30,"It works very good, with good options a timely delivery",5,False,Phillip1977$,Convenient,Wolt
2023-11-28 11:48:26,Apple Pay intermittently works and credit cards are totally broken (as an American user sending food to friends in Europe),1,False,fantastic chicken,Payment processing is broken,Wolt
2023-11-18 16:23:29,"Customer support is subpar, with excessively long response times, absent manager communication, and an overall unsatisfactory service experience.",1,False,doodleznick,Order and support problem,Wolt
2021-10-28 17:44:00,"If you're traveling and want to use the app, it won't let you use any payment methods including Amex, Visa, etc. Not sure how I can use the app.",1,False,theurbannerd,Failed to Process Card,Wolt
2023-12-23 18:20:48,"If you want to be disappointed with your order, you can try ordering from them",1,False,Gg25_123,The worst customer support ever,Wolt
2023-12-19 18:38:22,"Do not expect any help with your orders. If you have any issues regarding your order, they will fight back tooth and nail be ever giving you a refund.",1,False,J.G Lucas,Worst customer service,Wolt
2022-08-07 09:55:11,The app is buggy. It works and then it doesn’t. And then it works again. But the web-site! It doesn’t work in my ipad at all. Ever.,1,False,Promiceus,Bugs,Wolt
2017-11-12 13:01:16,"Great looking app, super-fast delivery, whole package for food delivery!",5,False,reinisroz,Awesome app for all the foodies out there,Wolt
2021-12-07 15:55:47,Amazing Đape’ looking amazing and working amazing,5,False,NewSpeak1989,Awsome Design and Super functionality,Wolt
2023-02-02 18:37:25,The venue did the wrong drinks. We asked the customer support to help us. They told that the venue does not take responsibility. And Wolt in that case does nothing.,1,False,mathbunnyru,Horrible customer service,Wolt
2023-02-01 18:22:09,This app is useless for tourist in Athens there is no where to put a billing address so it decline your payment when you try to order.,1,False,Nicci_Rose,Useless,Wolt
2021-12-27 07:42:32,Overall good but promotions are not updated.,2,False,Mathe.s,Item was missing,Wolt
2022-10-12 16:25:25,Terrible (and glacially slow) customer support. Inability to cancel scheduled or accidental orders (even if they are scheduled to be delivered days in advance).,1,False,notung021,"Terrible support, missing interface features",Wolt
2022-06-18 20:19:52,Poor app functionality and awful customer service.,1,False,tha maZda,Negligible customer service,Wolt
2023-11-17 19:41:55,"I placed an order, but it was canceled after 40 minutes, which resulted in a disappointing experience.",1,False,nnnsnnsna,Cancel Order,Wolt
2021-09-15 11:47:57,It’s save my hunger stomach always.,5,False,goldddy,Beloved,Wolt
2023-04-04 20:09:48,"Your order has been delayed? 
Don’t expect anyone to assist you. 
They would respond after 30 minutes if you’re lucky.",1,False,Iiorl,HORRIBLE CUSTOMER SERVICE!!!!,Wolt
2021-09-04 16:35:54,Amazing customer service!,5,False,amisrno,Great app!,Wolt
2021-12-11 18:28:43,"Best restaurants, fastest delivery time, 💯% worth of trying.",5,False,BubaSoselia.,Best Delivery App in town ! 🌟🌟🌟,Wolt
2021-01-10 22:36:21,"Serbian friend recommended it, but it doesn’t allow me to choose the country to start browsing restaurants. Weird, please fix this bug.",1,False,Sopiepie,Cannot choose country,Wolt
2023-10-03 16:14:38,They are slow to deliver and their eta is never accurate.  Customer support is useless. Avoid,1,False,Mmmmmmmmmm127282272625,Awful unreliable service,Wolt
2019-06-19 19:42:53,Perfect! This is how great app looks like.,5,False,Leci_f36,Enjoying the app,Wolt
2023-06-08 11:04:34,Fantastic app. Too costly on delivery and food cost more than on venue,3,False,Yoav Agmon,Fantastic app. Too costly,Wolt
2022-12-16 16:56:29,"If you want to eat cold food instead of a warm, then Wolt is your choice. Operators doesn’t help at all. Use other services instead Wolt.",1,False,Fox from the mountain,Bad service,Wolt
2021-12-31 14:00:32,They’ll keep you waiting and keep changing the delivery time you’ll receive cold food shameful service 👎,1,False,Soul locker,Bad service,Wolt
2023-12-12 07:42:22,"Their couriers contact you via third party applications (Viber, Whatsup, Facebook, Instagram, etc…)

They use rude and commanding language.",1,False,NikolaP85,Abuse of personal information,Wolt
2021-06-29 19:48:53,"The service is bad, customer service doesn’t answer, they started amazing but now they’re unresponsive and rude.",1,False,LiatVai,Bad customer service,Wolt
2021-04-25 16:46:20,I guess I’ll have to order using another service!,1,False,Phobetron,“Something unexpected happened”,Wolt
2022-09-25 13:27:38,Unhelpful customer support. We decided not to order here after all,1,False,elliebeegypsy,Issues ordering,Wolt
2019-10-06 23:49:21,"Fk this sht, why I am seeing some products when its restaurant are already closed?!!!!! So afther all this you need much time to order something and this is so boaring me",1,False,goglagogitagiorga1,Order not easy,Wolt
2021-09-08 22:41:05,I was charged for food even though I never received it. Very poor English support. Bad experience overall.,1,False,Sharonio666,Poland Wolt is bad do not use it,Wolt
2023-05-10 18:02:41,Sign up process is terminally broken making the app less than useless,1,False,BVendsel,Garbage,Wolt
2023-03-04 10:27:30,"3/3 orders significantly later than displayed. Good cold and old every time, not sure what drivers do with it, but I’m done with this app.",1,False,johnw4ters,Don’t order,Wolt
2022-01-29 13:08:39,You can not order even from restaurants that are only 1.5 km away.,1,False,domino1234567990,Delivery area is too small,Wolt
2020-11-30 11:33:41,Wolt is a shady business that muscles small time restaurants. Imagine 30% of your weekly paycheck going to one company so they can deliver food late and cold. That’s wolt.,1,False,mannheim990,5 star reviews are paid reviews,Wolt
2023-08-29 11:36:48,"Awesome, great choices",5,False,SnapchatBlowspeckers,Best one yet,Wolt
2021-02-10 15:48:43,Great service! Reliable and excellent app,5,False,safadinator,Great,Wolt
2024-01-17 17:02:31,"Service in Serbia is horrible, i deleted app because of the customer service . Very bad and unproffesional.",1,False,Bransislav,I deleted the app,Wolt
2023-05-20 14:05:43,Good app just always there is a delay in the delivery at least 1-2 hours,1,False,Cjsisn jdkxkjcjsks,The time estimated for the delivery is nowhere near the real time,Wolt
2022-03-05 01:02:33,Thanks for providing an awesome service,5,True,go2tyson,Love Wolt,Wolt
2022-01-31 15:08:32,Lousy customer service,1,False,customerja1,Customer service,Wolt
2024-01-02 22:29:10,"Ordered from Wolt Market, order accepted waited for 30-35 minutes, and order rejected.",1,False,Qasımsoy,Awful service (Copenhagen),Wolt
2023-06-19 10:26:12,Great app but horrible customer support.,3,False,iftikhar98,Customer support .,Wolt
2022-09-26 13:20:51,Scammers,1,False,Eugene Stark!,I didn’t receive my order and this scam service didn’t make a refund,Wolt
2021-01-31 15:51:30,Fast delivery. Awesome. Thanks a lot😍,5,False,Tutiko tu,Fast delivery. Awesome. Thanks a lot😍,Wolt
2023-06-02 19:46:12,Horrible customer service.,1,False,Zviad Gamsaxurdia,Don't use this app,Wolt
2020-11-28 21:15:55,Pizza was about 50 grams and collapsed in the box. Was more like a pita bread with a few burnt toppings.,3,False,&/&;$/@-,Tiny pizza that collapsed in box,Wolt
